"Mass","formula","element_comp","class","HC","OC","AImod","NOSC","C","H","O","N","S","P"
435.1659805,"C22H28O9","CHO","unsaturated/lignin",1.27,0.41,0.2571,-0.4545,22,28,9,0,0,0
435.179096,"C19H33O9P1","CHOP","aliphatic",1.74,0.47,-0.1111,-0.7895,19,33,9,0,0,1
435.194494,"C13H32O12N4","CHON","aliphatic",2.46,0.92,-3.3333,0.3077,13,32,12,4,0,0
435.2024579,"C23H32O8","CHO","unsaturated/lignin",1.39,0.35,0.2105,-0.6957,23,32,8,0,0,0
435.2235791,"C20H36O10","CHO","aliphatic",1.8,0.5,-0.1333,-0.8,20,36,10,0,0,0
435.2358219,"C20H40O4N2S2","CHONS","aliphatic",2,0.2,-0.2857,-1.1,20,40,4,2,2,0
435.2380015,"C18H37O6N4P1","CHONP","aliphatic",2.06,0.33,-0.5,-0.7222,18,37,6,4,0,1
435.2389295,"C24H36O7","CHO","aliphatic",1.5,0.29,0.1707,-0.9167,24,36,7,0,0,0
435.2524458,"C22H45O2S2P1","CHOSP","aliphatic",2.05,0.09,-0.1667,-1.6818,22,45,2,0,2,1
435.2881885,"C22H45O6P1","CHOP","aliphatic",2.05,0.27,-0.1667,-1.5,22,45,6,0,0,1
436.0156954,"C17H11O13N1","CHON","aromatic",0.65,0.76,0.5789,1.0588,17,11,13,1,0,0
436.0521796,"C18H15O12N1","CHON","unsaturated/lignin",0.83,0.67,0.4545,0.6667,18,15,12,1,0,0
436.0886267,"C19H19O11N1","CHON","unsaturated/lignin",1,0.58,0.36,0.3158,19,19,11,1,0,0
436.101295,"C27H19O3N1S1","CHONS","aromatic",0.7,0.11,0.6596,-0.2963,27,19,3,1,1,0
436.1251176,"C20H23O10N1","CHON","unsaturated/lignin",1.15,0.5,0.2857,0,20,23,10,1,0,0
436.1455867,"C30H19O1N3","CHON","condensed_arom",0.63,0.03,0.7358,-0.2667,30,19,1,3,0,0
436.1743034,"C18H32O9N1P1","CHONP","aliphatic",1.78,0.5,-0.2174,-0.6111,18,32,9,1,0,1
436.210785,"C19H36O8N1P1","CHONP","aliphatic",1.89,0.42,-0.2308,-0.8947,19,36,8,1,0,1
436.2188218,"C19H35O10N1","CHON","aliphatic",1.84,0.53,-0.2308,-0.6316,19,35,10,1,0,0
436.2340595,"C23H35O7N1","CHON","aliphatic",1.52,0.3,0.1351,-0.7826,23,35,7,1,0,0
436.2408729,"C27H36O2N1P1","CHONP","unsaturated/lignin",1.33,0.07,0.3333,-1.0741,27,36,2,1,0,1
436.2738648,"C21H43O6N1S1","CHONS","aliphatic",2.05,0.29,-0.25,-1.2381,21,43,6,1,1,0
436.9998607,"C17H10O14","CHO","aromatic",0.59,0.82,0.6,1.0588,17,10,14,0,0,0
437.0151148,"C21H10O11","CHO","condensed_arom",0.48,0.52,0.7419,0.5714,21,10,11,0,0,0
437.0255669,"C22H15O6S1P1","CHOSP","aromatic",0.68,0.27,0.6471,-0.0455,22,15,6,0,1,1
437.0361493,"C18H14O13","CHO","unsaturated/lignin",0.78,0.72,0.4783,0.6667,18,14,13,0,0,0
437.0514159,"C22H14O10","CHO","aromatic",0.64,0.45,0.6471,0.2727,22,14,10,0,0,0
437.0620652,"C13H18O11N4S1","CHONS","unsaturated/lignin",1.38,0.85,-1.4,1.3846,13,18,11,4,1,0
437.0724727,"C19H18O12","CHO","unsaturated/lignin",0.95,0.63,0.3846,0.3158,19,18,12,0,0,0
437.1003793,"C31H18O1S1","CHOS","condensed_arom",0.58,0.03,0.7288,-0.4516,31,18,1,0,1,0
437.1088903,"C20H22O11","CHO","unsaturated/lignin",1.1,0.55,0.3103,0,20,22,11,0,0,0
437.1219826,"C17H27O11P1","CHOP","aliphatic",1.59,0.65,-0.1429,-0.2941,17,27,11,0,0,1
437.1378662,"C22H31O3S2P1","CHOSP","unsaturated/lignin",1.41,0.14,0.2,-0.9545,22,31,3,0,2,1
437.1453741,"C21H26O10","CHO","unsaturated/lignin",1.24,0.48,0.25,-0.2857,21,26,10,0,0,0
437.1738143,"C12H30O13N4","CHON","aliphatic",2.5,1.08,-7,0.6667,12,30,13,4,0,0
437.1817384,"C22H30O9","CHO","unsaturated/lignin",1.36,0.41,0.2,-0.5455,22,30,9,0,0,0
437.194772,"C19H35O9P1","CHOP","aliphatic",1.84,0.47,-0.1852,-0.8947,19,35,9,0,0,1
437.2180752,"C23H34O8","CHO","unsaturated/lignin",1.48,0.35,0.1579,-0.7826,23,34,8,0,0,0
437.2311324,"C20H39O8P1","CHOP","aliphatic",1.95,0.4,-0.2,-1.15,20,39,8,0,0,1
437.2423487,"C19H39O7N2P1","CHONP","aliphatic",2.05,0.37,-0.36,-1,19,39,7,2,0,1
437.246378,"C24H39O5P1","CHOP","aliphatic",1.62,0.21,0.122,-1.2083,24,39,5,0,0,1
437.2532476,"C18H39O6N4P1","CHONP","aliphatic",2.17,0.33,-0.6,-0.8333,18,39,6,4,0,1
437.2535021,"C18H39O6N4P1","CHONP","aliphatic",2.17,0.33,-0.6,-0.8333,18,39,6,4,0,1
437.2544852,"C24H38O7","CHO","aliphatic",1.58,0.29,0.122,-1,24,38,7,0,0,0
437.259932,"C30H34O1N2","CHON","unsaturated/lignin",1.13,0.03,0.4545,-0.8667,30,34,1,2,0,0
437.275662,"C21H42O9","CHO","aliphatic",2,0.43,-0.2121,-1.1429,21,42,9,0,0,0
437.2787978,"C20H43O6N2P1","CHONP","aliphatic",2.15,0.3,-0.3571,-1.25,20,43,6,2,0,1
438.0314241,"C17H13O13N1","CHON","unsaturated/lignin",0.76,0.76,0.4737,0.9412,17,13,13,1,0,0
438.0468421,"C21H13O10N1","CHON","condensed_arom",0.62,0.48,0.6667,0.4762,21,13,10,1,0,0
438.0678724,"C18H17O12N1","CHON","unsaturated/lignin",0.94,0.67,0.3636,0.5556,18,17,12,1,0,0
438.0891432,"C15H21O14N1","CHON","unsaturated/lignin",1.4,0.93,-0.2857,0.6667,15,21,14,1,0,0
438.1041967,"C19H21O11N1","CHON","unsaturated/lignin",1.11,0.58,0.28,0.2105,19,21,11,1,0,0
438.1171659,"C16H26O11N1P1","CHONP","aliphatic",1.62,0.69,-0.2941,-0.0625,16,26,11,1,0,1
438.1405426,"C20H25O10N1","CHON","unsaturated/lignin",1.25,0.5,0.2143,-0.1,20,25,10,1,0,0
438.1536011,"C17H30O10N1P1","CHONP","aliphatic",1.76,0.59,-0.3,-0.4118,17,30,10,1,0,1
438.1617163,"C17H29O12N1","CHON","aliphatic",1.71,0.71,-0.3,-0.1176,17,29,12,1,0,0
438.1767938,"C21H29O9N1","CHON","unsaturated/lignin",1.38,0.43,0.1613,-0.381,21,29,9,1,0,0
438.1900498,"C18H34O9N1P1","CHONP","aliphatic",1.89,0.5,-0.3043,-0.7222,18,34,9,1,0,1
438.1984234,"C21H34O3N3S1P1","CHONSP","aliphatic",1.62,0.14,0.0345,-0.8095,21,34,3,3,1,1
438.2134813,"C22H33O8N1","CHON","aliphatic",1.5,0.36,0.1176,-0.6364,22,33,8,1,0,0
438.9942234,"C20H8O12","CHO","condensed_arom",0.4,0.6,0.7857,0.8,20,8,12,0,0,0
439.0153859,"C17H12O14","CHO","aromatic",0.71,0.82,0.5,0.9412,17,12,14,0,0,0
439.0306127,"C21H12O11","CHO","condensed_arom",0.57,0.52,0.6774,0.4762,21,12,11,0,0,0
439.030973,"C24H13O3N2S1P1","CHONSP","condensed_arom",0.54,0.12,0.7838,0.0417,24,13,3,2,1,1
439.0413035,"C22H17O6S1P1","CHOSP","aromatic",0.77,0.27,0.5882,-0.1364,22,17,6,0,1,1
439.051755,"C18H16O13","CHO","unsaturated/lignin",0.89,0.72,0.3913,0.5556,18,16,13,0,0,0
439.0670654,"C22H16O10","CHO","aromatic",0.73,0.45,0.5882,0.1818,22,16,10,0,0,0
439.0778504,"C13H20O11N4S1","CHONS","aliphatic",1.54,0.85,-1.8,1.2308,13,20,11,4,1,0
439.0782106,"C21H16O9N2","CHON","aromatic",0.76,0.43,0.5862,0.381,21,16,9,2,0,0
439.079861,"C30H16O2S1","CHOS","condensed_arom",0.53,0.07,0.75,-0.3333,30,16,2,0,1,0
439.086654,"C13H29O10S2P1","CHOSP","aliphatic",2.23,0.77,-1.6,-0.3846,13,29,10,0,2,1
439.0882152,"C19H20O12","CHO","unsaturated/lignin",1.05,0.63,0.3077,0.2105,19,20,12,0,0,0
439.0885333,"C22H21O4N2S1P1","CHONSP","aromatic",0.95,0.18,0.5,-0.2273,22,21,4,2,1,1
439.1036351,"C23H20O9","CHO","aromatic",0.87,0.39,0.5135,-0.087,23,20,9,0,0,0
439.1246665,"C20H24O11","CHO","unsaturated/lignin",1.2,0.55,0.2414,-0.1,20,24,11,0,0,0
439.1376238,"C17H29O11P1","CHOP","aliphatic",1.71,0.65,-0.2381,-0.4118,17,29,11,0,0,1
439.1534035,"C22H33O3S2P1","CHOSP","aliphatic",1.5,0.14,0.1429,-1.0455,22,33,3,0,2,1
439.160991,"C21H28O10","CHO","unsaturated/lignin",1.33,0.48,0.1875,-0.381,21,28,10,0,0,0
439.1740137,"C18H33O10P1","CHOP","aliphatic",1.83,0.56,-0.25,-0.7222,18,33,10,0,0,1
439.1892961,"C22H33O7P1","CHOP","aliphatic",1.5,0.32,0.1429,-0.8636,22,33,7,0,0,1
439.1973433,"C22H32O9","CHO","unsaturated/lignin",1.45,0.41,0.1429,-0.6364,22,32,9,0,0,0
439.210068,"C30H32O1S1","CHOS","unsaturated/lignin",1.07,0.03,0.4737,-0.9333,30,32,1,0,1,0
439.2103722,"C19H37O9P1","CHOP","aliphatic",1.95,0.47,-0.2593,-1,19,37,9,0,0,1
439.2119669,"C18H36O8N2S1","CHONS","aliphatic",2,0.44,-0.4545,-0.6667,18,36,8,2,1,0
439.221681,"C18H37O8N2P1","CHONP","aliphatic",2.06,0.44,-0.4545,-0.8333,18,37,8,2,0,1
439.2238308,"C25H32O5N2","CHON","unsaturated/lignin",1.28,0.2,0.3171,-0.64,25,32,5,2,0,0
439.2261562,"C24H41O1S2P1","CHOSP","aliphatic",1.71,0.04,0.0732,-1.4583,24,41,1,0,2,1
439.233819,"C23H36O8","CHO","aliphatic",1.57,0.35,0.1053,-0.8696,23,36,8,0,0,0
439.2346614,"C24H40O3S2","CHOS","aliphatic",1.67,0.12,0.0732,-1.25,24,40,3,0,2,0
439.2349474,"C24H32O4N4","CHON","unsaturated/lignin",1.33,0.17,0.2778,-0.5,24,32,4,4,0,0
439.2578807,"C19H41O7N2P1","CHONP","aliphatic",2.16,0.37,-0.44,-1.1053,19,41,7,2,0,1
439.2691513,"C18H41O6N4P1","CHONP","aliphatic",2.28,0.33,-0.7,-0.9444,18,41,6,4,0,1
439.270282,"C24H40O7","CHO","aliphatic",1.67,0.29,0.0732,-1.0833,24,40,7,0,0,0
439.280368,"C25H45O2S1P1","CHOSP","aliphatic",1.8,0.08,0.0455,-1.56,25,45,2,0,1,1
439.2807095,"C25H45O2S1P1","CHOSP","aliphatic",1.8,0.08,0.0455,-1.56,25,45,2,0,1,1
439.2832123,"C21H45O7P1","CHOP","aliphatic",2.14,0.33,-0.2727,-1.4762,21,45,7,0,0,1
439.3217259,"C29H44O3","CHO","aliphatic",1.52,0.1,0.2364,-1.3103,29,44,3,0,0,0
439.9652641,"C18H7O7N3S2","CHONS","condensed_arom",0.39,0.39,0.8947,1.1111,18,7,7,3,2,0
440.0261371,"C20H11O11N1","CHON","condensed_arom",0.55,0.55,0.7037,0.7,20,11,11,1,0,0
440.0471523,"C17H15O13N1","CHON","unsaturated/lignin",0.88,0.76,0.3684,0.8235,17,15,13,1,0,0
440.0624248,"C21H15O10N1","CHON","aromatic",0.71,0.48,0.6,0.381,21,15,10,1,0,0
440.0834525,"C18H19O12N1","CHON","unsaturated/lignin",1.06,0.67,0.2727,0.4444,18,19,12,1,0,0
440.0861174,"C28H15O1N3S1","CHONS","condensed_arom",0.54,0.04,0.7872,-0.0714,28,15,1,3,1,0
440.0964916,"C15H24O12N1P1","CHONP","aliphatic",1.6,0.8,-0.4286,0.2,15,24,12,1,0,1
440.114067,"C26H19O6N1","CHON","aromatic",0.73,0.23,0.6364,-0.1538,26,19,6,1,0,0
440.1198247,"C19H23O11N1","CHON","unsaturated/lignin",1.21,0.58,0.2,0.1053,19,23,11,1,0,0
440.1328294,"C16H28O11N1P1","CHONP","aliphatic",1.75,0.69,-0.4118,-0.1875,16,28,11,1,0,1
440.1563258,"C20H27O10N1","CHON","unsaturated/lignin",1.35,0.5,0.1429,-0.2,20,27,10,1,0,0
440.2289884,"C22H35O8N1","CHON","aliphatic",1.59,0.36,0.0588,-0.7273,22,35,8,1,0,0
440.2722661,"C27H40O2N1P1","CHONP","unsaturated/lignin",1.48,0.07,0.25,-1.2222,27,40,2,1,0,1
440.9470562,"C11H11O11N2S2P1","CHONSP","unsaturated/lignin",1,1,-5,1.9091,11,11,11,2,2,1
440.9643819,"C22H6O5N2S2","CHONS","condensed_arom",0.27,0.23,0.9355,0.6364,22,6,5,2,2,0
440.9946249,"C16H10O15","CHO","aromatic",0.62,0.94,0.5294,1.25,16,10,15,0,0,0
441.0099087,"C20H10O12","CHO","condensed_arom",0.5,0.6,0.7143,0.7,20,10,12,0,0,0
441.031001,"C17H14O14","CHO","unsaturated/lignin",0.82,0.82,0.4,0.8235,17,14,14,0,0,0
441.0462779,"C21H14O11","CHO","aromatic",0.67,0.52,0.6129,0.381,21,14,11,0,0,0
441.0570697,"C12H18O12N4S1","CHONS","aliphatic",1.5,1,-5,1.6667,12,18,12,4,1,0
441.0593429,"C18H19O11P1","CHOP","unsaturated/lignin",1.06,0.61,0.3043,0.1667,18,19,11,0,0,1
441.0674456,"C18H18O13","CHO","unsaturated/lignin",1,0.72,0.3043,0.4444,18,18,13,0,0,0
441.0828193,"C22H18O10","CHO","aromatic",0.82,0.45,0.5294,0.0909,22,18,10,0,0,0
441.0830402,"C25H19O2N2S1P1","CHONSP","aromatic",0.76,0.08,0.65,-0.28,25,19,2,2,1,1
441.1039251,"C19H22O12","CHO","unsaturated/lignin",1.16,0.63,0.2308,0.1053,19,22,12,0,0,0
441.1152578,"C18H22O11N2","CHON","unsaturated/lignin",1.22,0.61,0.1429,0.3333,18,22,11,2,0,0
441.119289,"C23H22O9","CHO","unsaturated/lignin",0.96,0.39,0.4595,-0.1739,23,22,9,0,0,0
441.1226873,"C20H26O9S1","CHOS","unsaturated/lignin",1.3,0.45,0.1724,-0.3,20,26,9,0,1,0
441.1402563,"C20H26O11","CHO","unsaturated/lignin",1.3,0.55,0.1724,-0.2,20,26,11,0,0,0
441.1532516,"C17H31O11P1","CHOP","aliphatic",1.82,0.65,-0.3333,-0.5294,17,31,11,0,0,1
441.155498,"C24H26O8","CHO","unsaturated/lignin",1.08,0.33,0.4,-0.4167,24,26,8,0,0,0
441.1685745,"C21H31O8P1","CHOP","unsaturated/lignin",1.48,0.38,0.125,-0.7143,21,31,8,0,0,1
441.1765617,"C21H30O10","CHO","unsaturated/lignin",1.43,0.48,0.125,-0.4762,21,30,10,0,0,0
441.189659,"C18H35O10P1","CHOP","aliphatic",1.94,0.56,-0.3333,-0.8333,18,35,10,0,0,1
441.2090091,"C17H34O11N2","CHON","aliphatic",2,0.65,-0.5789,-0.3529,17,34,11,2,0,0
441.2130448,"C22H34O9","CHO","aliphatic",1.55,0.41,0.0857,-0.7273,22,34,9,0,0,0
441.2315806,"C23H38O6S1","CHOS","aliphatic",1.65,0.26,0.0526,-1.0435,23,38,6,0,1,0
441.2413559,"C23H39O6P1","CHOP","aliphatic",1.7,0.26,0.0526,-1.1739,23,39,6,0,0,1
441.2435931,"C30H34O3","CHO","unsaturated/lignin",1.13,0.1,0.4386,-0.9333,30,34,3,0,0,0
441.2495773,"C23H38O8","CHO","aliphatic",1.65,0.35,0.0526,-0.9565,23,38,8,0,0,0
441.2546266,"C29H34O2N2","CHON","unsaturated/lignin",1.17,0.07,0.4231,-0.8276,29,34,2,2,0,0
441.262495,"C20H43O8P1","CHOP","aliphatic",2.15,0.4,-0.3333,-1.35,20,43,8,0,0,1
441.2647755,"C27H38O5","CHO","unsaturated/lignin",1.41,0.19,0.2653,-1.037,27,38,5,0,0,0
441.2858512,"C24H42O7","CHO","aliphatic",1.75,0.29,0.0244,-1.1667,24,42,7,0,0,0
441.3221341,"C25H46O6","CHO","aliphatic",1.84,0.24,0,-1.36,25,46,6,0,0,0
441.9623175,"C17H5O10N3S1","CHONS","condensed_arom",0.29,0.59,1,1.5294,17,5,10,3,1,0
442.0416768,"C20H13O11N1","CHON","aromatic",0.65,0.55,0.6296,0.6,20,13,11,1,0,0
442.041929,"C23H14O3N3S1P1","CHONSP","condensed_arom",0.61,0.13,0.7576,0.1304,23,14,3,3,1,1
442.050111,"C23H13O5N3S1","CHONS","condensed_arom",0.57,0.22,0.7576,0.3478,23,13,5,3,1,0
442.0780185,"C21H17O10N1","CHON","aromatic",0.81,0.48,0.5333,0.2857,21,17,10,1,0,0
442.0984885,"C31H13O1N3","CHON","condensed_arom",0.42,0.03,0.8545,-0.0645,31,13,1,3,0,0
442.0990455,"C18H21O12N1","CHON","unsaturated/lignin",1.17,0.67,0.1818,0.3333,18,21,12,1,0,0
442.1120171,"C15H26O12N1P1","CHONP","aliphatic",1.73,0.8,-0.5714,0.0667,15,26,12,1,0,1
442.1354525,"C19H25O11N1","CHON","unsaturated/lignin",1.32,0.58,0.12,0,19,25,11,1,0,0
442.1431552,"C24H30O1N1S2P1","CHONSP","unsaturated/lignin",1.25,0.04,0.3333,-0.875,24,30,1,1,2,1
442.1484912,"C16H30O11N1P1","CHONP","aliphatic",1.88,0.69,-0.5294,-0.3125,16,30,11,1,0,1
442.165888,"C27H25O5N1","CHON","aromatic",0.93,0.19,0.5319,-0.4444,27,25,5,1,0,0
442.184489,"C28H29O2N1S1","CHONS","unsaturated/lignin",1.04,0.07,0.48,-0.7143,28,29,2,1,1,0
442.1849213,"C17H34O10N1P1","CHONP","aliphatic",2,0.59,-0.5,-0.6471,17,34,10,1,0,1
442.2083163,"C21H33O9N1","CHON","aliphatic",1.57,0.43,0.0323,-0.5714,21,33,9,1,0,0
442.2364356,"C22H38O6N1P1","CHONP","aliphatic",1.73,0.27,0,-1.0455,22,38,6,1,0,1
442.2656186,"C19H41O10N1","CHON","aliphatic",2.16,0.53,-0.4615,-0.9474,19,41,10,1,0,0
442.95129,"C12H13O12S2P1","CHOSP","unsaturated/lignin",1.08,1,-0.6667,1.25,12,13,12,0,2,1
443.0103318,"C16H12O15","CHO","unsaturated/lignin",0.75,0.94,0.4118,1.125,16,12,15,0,0,0
443.0256047,"C20H12O12","CHO","aromatic",0.6,0.6,0.6429,0.6,20,12,12,0,0,0
443.0360184,"C21H17O7S1P1","CHOSP","aromatic",0.81,0.33,0.5484,-0.0476,21,17,7,0,1,1
443.0363866,"C11H16O13N4S1","CHONS","condensed_arom",1.45,1.18,11,2.1818,11,16,13,4,1,0
443.0385654,"C17H17O12P1","CHOP","unsaturated/lignin",1,0.71,0.3,0.4118,17,17,12,0,0,1
443.0466755,"C17H16O14","CHO","unsaturated/lignin",0.94,0.82,0.3,0.7059,17,16,14,0,0,0
443.0512931,"C25H17O4S1P1","CHOSP","condensed_arom",0.68,0.16,0.6667,-0.28,25,17,4,0,1,1
443.0615301,"C13H20O13N2S1","CHONS","aliphatic",1.54,1,-1.2857,1.0769,13,20,13,2,1,0
443.0619273,"C21H16O11","CHO","aromatic",0.76,0.52,0.5484,0.2857,21,16,11,0,0,0
443.0749512,"C18H21O11P1","CHOP","unsaturated/lignin",1.17,0.61,0.2174,0.0556,18,21,11,0,0,1
443.0800027,"C14H24O10N2S2","CHONS","aliphatic",1.71,0.71,-1,0.4286,14,24,10,2,2,0
443.0830753,"C18H20O13","CHO","unsaturated/lignin",1.11,0.72,0.2174,0.3333,18,20,13,0,0,0
443.0927118,"C29H16O5","CHO","condensed_arom",0.55,0.17,0.7358,-0.2069,29,16,5,0,0,0
443.0984391,"C22H20O10","CHO","unsaturated/lignin",0.91,0.45,0.4706,0,22,20,10,0,0,0
443.1195874,"C19H24O12","CHO","unsaturated/lignin",1.26,0.63,0.1538,0,19,24,12,0,0,0
443.1348851,"C23H24O9","CHO","unsaturated/lignin",1.04,0.39,0.4054,-0.2609,23,24,9,0,0,0
443.1379847,"C20H28O9S1","CHOS","unsaturated/lignin",1.4,0.45,0.1034,-0.4,20,28,9,0,1,0
443.1515458,"C28H20O2N4","CHON","condensed_arom",0.71,0.07,0.6957,-0.1429,28,20,2,4,0,0
443.1559421,"C20H28O11","CHO","unsaturated/lignin",1.4,0.55,0.1034,-0.3,20,28,11,0,0,0
443.1711312,"C24H28O8","CHO","unsaturated/lignin",1.17,0.33,0.35,-0.5,24,28,8,0,0,0
443.1842291,"C21H33O8P1","CHOP","aliphatic",1.57,0.38,0.0625,-0.8095,21,33,8,0,0,1
443.1922641,"C21H32O10","CHO","aliphatic",1.52,0.48,0.0625,-0.5714,21,32,10,0,0,0
443.2053374,"C18H37O10P1","CHOP","aliphatic",2.06,0.56,-0.4167,-0.9444,18,37,10,0,0,1
443.2069881,"C17H36O9N2S1","CHONS","aliphatic",2.12,0.53,-0.6842,-0.5882,17,36,9,2,1,0
443.2074531,"C25H32O7","CHO","unsaturated/lignin",1.28,0.28,0.3023,-0.72,25,32,7,0,0,0
443.2286452,"C22H36O9","CHO","aliphatic",1.64,0.41,0.0286,-0.8182,22,36,9,0,0,0
443.2417387,"C19H41O9P1","CHOP","aliphatic",2.16,0.47,-0.4074,-1.2105,19,41,9,0,0,1
443.2438584,"C26H36O6","CHO","unsaturated/lignin",1.38,0.23,0.2609,-0.9231,26,36,6,0,0,0
443.2441133,"C26H36O6","CHO","unsaturated/lignin",1.38,0.23,0.2609,-0.9231,26,36,6,0,0,0
443.2650873,"C23H40O8","CHO","aliphatic",1.74,0.35,0,-1.0435,23,40,8,0,0,0
443.3015007,"C24H44O7","CHO","aliphatic",1.83,0.29,-0.0244,-1.25,24,44,7,0,0,0
443.9433212,"C14H8O12N1S1P1","CHONSP","aromatic",0.57,0.86,0.6,1.5,14,8,12,1,1,1
444.0207675,"C19H11O12N1","CHON","condensed_arom",0.58,0.63,0.6667,0.8421,19,11,12,1,0,0
444.0572981,"C20H15O11N1","CHON","aromatic",0.75,0.55,0.5556,0.5,20,15,11,1,0,0
444.0575901,"C23H16O3N3S1P1","CHONSP","condensed_arom",0.7,0.13,0.697,0.0435,23,16,3,3,1,1
444.0657642,"C23H15O5N3S1","CHONS","condensed_arom",0.65,0.22,0.697,0.2609,23,15,5,3,1,0
444.0682898,"C19H15O10N3","CHON","aromatic",0.79,0.53,0.5455,0.7368,19,15,10,3,0,0
444.093692,"C21H19O10N1","CHON","unsaturated/lignin",0.9,0.48,0.4667,0.1905,21,19,10,1,0,0
444.0939632,"C21H19O10N1","CHON","unsaturated/lignin",0.9,0.48,0.4667,0.1905,21,19,10,1,0,0
444.1147615,"C18H23O12N1","CHON","unsaturated/lignin",1.28,0.67,0.0909,0.2222,18,23,12,1,0,0
444.1278119,"C15H28O12N1P1","CHONP","aliphatic",1.87,0.8,-0.7143,-0.0667,15,28,12,1,0,1
444.1298395,"C22H23O9N1","CHON","unsaturated/lignin",1.05,0.41,0.3939,-0.0909,22,23,9,1,0,0
444.1301314,"C22H23O9N1","CHON","unsaturated/lignin",1.05,0.41,0.3939,-0.0909,22,23,9,1,0,0
444.1510694,"C19H27O11N1","CHON","unsaturated/lignin",1.42,0.58,0.04,-0.1053,19,27,11,1,0,0
444.1640755,"C16H32O11N1P1","CHONP","aliphatic",2,0.69,-0.6471,-0.4375,16,32,11,1,0,1
444.1662874,"C23H27O8N1","CHON","unsaturated/lignin",1.17,0.35,0.3333,-0.3478,23,27,8,1,0,0
444.1692584,"C22H28O5N3P1","CHONP","unsaturated/lignin",1.27,0.23,0.2903,-0.4091,22,28,5,3,0,1
444.1723828,"C16H31O13N1","CHON","aliphatic",1.94,0.81,-0.6471,-0.125,16,31,13,1,0,0
444.2239416,"C21H35O9N1","CHON","aliphatic",1.67,0.43,-0.0323,-0.6667,21,35,9,1,0,0
444.9420342,"C10H11O12N2S2P1","CHONSP","condensed_arom",1.1,1.2,4,2.3,10,11,12,2,2,1
444.9881234,"C30H7O1S1P1","CHOSP","condensed_arom",0.23,0.03,0.9273,-0.1,30,7,1,0,1,1
445.0049071,"C19H10O13","CHO","condensed_arom",0.53,0.68,0.68,0.8421,19,10,13,0,0,0
445.0260006,"C16H14O15","CHO","unsaturated/lignin",0.88,0.94,0.2941,1,16,14,15,0,0,0
445.0413349,"C20H14O12","CHO","aromatic",0.7,0.6,0.5714,0.5,20,14,12,0,0,0
445.0486071,"C14H14O13N4","CHON","unsaturated/lignin",1,0.93,-0.1429,1.7143,14,14,13,4,0,0
445.0523527,"C19H14O11N2","CHON","aromatic",0.74,0.58,0.5652,0.7368,19,14,11,2,0,0
445.0542875,"C17H19O12P1","CHOP","unsaturated/lignin",1.12,0.71,0.2,0.2941,17,19,12,0,0,1
445.0624193,"C17H18O14","CHO","unsaturated/lignin",1.06,0.82,0.2,0.5882,17,18,14,0,0,0
445.0700961,"C22H23O4S2P1","CHOSP","unsaturated/lignin",1.05,0.18,0.4118,-0.5,22,23,4,0,2,1
445.0708214,"C22H15O5N4P1","CHONP","condensed_arom",0.68,0.23,0.7241,0.3182,22,15,5,4,0,1
445.0776393,"C21H18O11","CHO","unsaturated/lignin",0.86,0.52,0.4839,0.1905,21,18,11,0,0,0
445.0808549,"C18H22O11S1","CHOS","unsaturated/lignin",1.22,0.61,0.1304,0.1111,18,22,11,0,1,0
445.0903068,"C29H18O3S1","CHOS","condensed_arom",0.62,0.1,0.6981,-0.3448,29,18,3,0,1,0
445.0906677,"C18H23O11P1","CHOP","unsaturated/lignin",1.28,0.61,0.1304,-0.0556,18,23,11,0,0,1
445.0987177,"C18H22O13","CHO","unsaturated/lignin",1.22,0.72,0.1304,0.2222,18,22,13,0,0,0
445.1083281,"C29H18O5","CHO","condensed_arom",0.62,0.17,0.6981,-0.2759,29,18,5,0,0,0
445.1139475,"C22H22O10","CHO","unsaturated/lignin",1,0.45,0.4118,-0.0909,22,22,10,0,0,0
445.1171479,"C19H26O10S1","CHOS","unsaturated/lignin",1.37,0.53,0.0769,-0.2105,19,26,10,0,1,0
445.1270207,"C19H27O10P1","CHOP","unsaturated/lignin",1.42,0.53,0.0769,-0.3684,19,27,10,0,0,1
445.1350917,"C19H26O12","CHO","unsaturated/lignin",1.37,0.63,0.0769,-0.1053,19,26,12,0,0,0
445.1504021,"C23H26O9","CHO","unsaturated/lignin",1.13,0.39,0.3514,-0.3478,23,26,9,0,0,0
445.1535481,"C20H30O9S1","CHOS","aliphatic",1.5,0.45,0.0345,-0.5,20,30,9,0,1,0
445.1598466,"C34H22O1","CHO","condensed_arom",0.65,0.03,0.7015,-0.5882,34,22,1,0,0,0
445.1715835,"C20H30O11","CHO","aliphatic",1.5,0.55,0.0345,-0.4,20,30,11,0,0,0
445.1817087,"C21H35O6S1P1","CHOSP","aliphatic",1.67,0.29,0,-1,21,35,6,0,1,1
445.1868728,"C24H30O8","CHO","unsaturated/lignin",1.25,0.33,0.3,-0.5833,24,30,8,0,0,0
445.2080103,"C21H34O10","CHO","aliphatic",1.62,0.48,0,-0.6667,21,34,10,0,0,0
445.223254,"C25H34O7","CHO","unsaturated/lignin",1.36,0.28,0.2558,-0.8,25,34,7,0,0,0
445.2443319,"C22H38O9","CHO","aliphatic",1.73,0.41,-0.0286,-0.9091,22,38,9,0,0,0
445.2593564,"C26H38O6","CHO","unsaturated/lignin",1.46,0.23,0.2174,-1,26,38,6,0,0,0
